, where, what, value
0, Driver, kernel_time, 0.000005866000
1, Driver, total_time, 0.000008619000
2, GPU[1].CommandProcessor, kernel_time, 0.000005277000
3, GPU[1].SA[0].CU[0], cu_inst_count, 648.000000000000
4, GPU[1].SA[0].CU[0], cu_CPI, 9.052469135802
5, GPU[1].SA[0].CU[0], simd_inst_count, 513.000000000000
6, GPU[1].SA[0].CU[0], simd_CPI, 11.434697855750
7, GPU[1].SA[0].CU[1], cu_inst_count, 648.000000000000
8, GPU[1].SA[0].CU[1], cu_CPI, 9.052469135802
9, GPU[1].SA[0].CU[1], simd_inst_count, 512.000000000000
10, GPU[1].SA[0].CU[1], simd_CPI, 11.457031250000
11, GPU[1].SA[0].CU[2], cu_inst_count, 648.000000000000
12, GPU[1].SA[0].CU[2], cu_CPI, 9.052469135802
13, GPU[1].SA[0].CU[2], simd_inst_count, 513.000000000000
14, GPU[1].SA[0].CU[2], simd_CPI, 11.434697855750
15, GPU[1].SA[0].CU[3], cu_inst_count, 648.000000000000
16, GPU[1].SA[0].CU[3], cu_CPI, 9.052469135802
17, GPU[1].SA[0].CU[3], simd_inst_count, 512.000000000000
18, GPU[1].SA[0].CU[3], simd_CPI, 11.457031250000
19, GPU[1].SA[1].CU[0], cu_inst_count, 648.000000000000
20, GPU[1].SA[1].CU[0], cu_CPI, 9.052469135802
21, GPU[1].SA[1].CU[0], simd_inst_count, 513.000000000000
22, GPU[1].SA[1].CU[0], simd_CPI, 11.434697855750
23, GPU[1].SA[1].CU[1], cu_inst_count, 648.000000000000
24, GPU[1].SA[1].CU[1], cu_CPI, 9.052469135802
25, GPU[1].SA[1].CU[1], simd_inst_count, 512.000000000000
26, GPU[1].SA[1].CU[1], simd_CPI, 11.457031250000
27, GPU[1].SA[1].CU[2], cu_inst_count, 648.000000000000
28, GPU[1].SA[1].CU[2], cu_CPI, 9.052469135802
29, GPU[1].SA[1].CU[2], simd_inst_count, 513.000000000000
30, GPU[1].SA[1].CU[2], simd_CPI, 11.434697855750
31, GPU[1].SA[1].CU[3], cu_inst_count, 648.000000000000
32, GPU[1].SA[1].CU[3], cu_CPI, 9.052469135802
33, GPU[1].SA[1].CU[3], simd_inst_count, 513.000000000000
34, GPU[1].SA[1].CU[3], simd_CPI, 11.434697855750
35, GPU[1].SA[2].CU[0], cu_inst_count, 648.000000000000
36, GPU[1].SA[2].CU[0], cu_CPI, 9.052469135802
37, GPU[1].SA[2].CU[0], simd_inst_count, 512.000000000000
38, GPU[1].SA[2].CU[0], simd_CPI, 11.457031250000
39, GPU[1].SA[2].CU[1], cu_inst_count, 648.000000000000
40, GPU[1].SA[2].CU[1], cu_CPI, 9.052469135802
41, GPU[1].SA[2].CU[1], simd_inst_count, 513.000000000000
42, GPU[1].SA[2].CU[1], simd_CPI, 11.434697855750
43, GPU[1].SA[2].CU[2], cu_inst_count, 648.000000000000
44, GPU[1].SA[2].CU[2], cu_CPI, 9.052469135802
45, GPU[1].SA[2].CU[2], simd_inst_count, 512.000000000000
46, GPU[1].SA[2].CU[2], simd_CPI, 11.457031250000
47, GPU[1].SA[2].CU[3], cu_inst_count, 648.000000000000
48, GPU[1].SA[2].CU[3], cu_CPI, 9.052469135802
49, GPU[1].SA[2].CU[3], simd_inst_count, 513.000000000000
50, GPU[1].SA[2].CU[3], simd_CPI, 11.434697855750
51, GPU[1].SA[3].CU[0], cu_inst_count, 648.000000000000
52, GPU[1].SA[3].CU[0], cu_CPI, 9.052469135802
53, GPU[1].SA[3].CU[0], simd_inst_count, 512.000000000000
54, GPU[1].SA[3].CU[0], simd_CPI, 11.457031250000
55, GPU[1].SA[3].CU[1], cu_inst_count, 648.000000000000
56, GPU[1].SA[3].CU[1], cu_CPI, 9.052469135802
57, GPU[1].SA[3].CU[1], simd_inst_count, 513.000000000000
58, GPU[1].SA[3].CU[1], simd_CPI, 11.434697855750
59, GPU[1].SA[3].CU[2], cu_inst_count, 648.000000000000
60, GPU[1].SA[3].CU[2], cu_CPI, 9.052469135802
61, GPU[1].SA[3].CU[2], simd_inst_count, 512.000000000000
62, GPU[1].SA[3].CU[2], simd_CPI, 11.457031250000
63, GPU[1].SA[3].CU[3], cu_inst_count, 648.000000000000
64, GPU[1].SA[3].CU[3], cu_CPI, 9.052469135802
65, GPU[1].SA[3].CU[3], simd_inst_count, 513.000000000000
66, GPU[1].SA[3].CU[3], simd_CPI, 11.434697855750
67, GPU[1].SA[4].CU[0], cu_inst_count, 648.000000000000
68, GPU[1].SA[4].CU[0], cu_CPI, 9.052469135802
69, GPU[1].SA[4].CU[0], simd_inst_count, 512.000000000000
70, GPU[1].SA[4].CU[0], simd_CPI, 11.457031250000
71, GPU[1].SA[4].CU[1], cu_inst_count, 648.000000000000
72, GPU[1].SA[4].CU[1], cu_CPI, 9.052469135802
73, GPU[1].SA[4].CU[1], simd_inst_count, 513.000000000000
74, GPU[1].SA[4].CU[1], simd_CPI, 11.434697855750
75, GPU[1].SA[4].CU[2], cu_inst_count, 648.000000000000
76, GPU[1].SA[4].CU[2], cu_CPI, 9.052469135802
77, GPU[1].SA[4].CU[2], simd_inst_count, 512.000000000000
78, GPU[1].SA[4].CU[2], simd_CPI, 11.457031250000
79, GPU[1].SA[4].CU[3], cu_inst_count, 648.000000000000
80, GPU[1].SA[4].CU[3], cu_CPI, 9.052469135802
81, GPU[1].SA[4].CU[3], simd_inst_count, 513.000000000000
82, GPU[1].SA[4].CU[3], simd_CPI, 11.434697855750
83, GPU[1].SA[5].CU[0], cu_inst_count, 648.000000000000
84, GPU[1].SA[5].CU[0], cu_CPI, 9.052469135802
85, GPU[1].SA[5].CU[0], simd_inst_count, 513.000000000000
86, GPU[1].SA[5].CU[0], simd_CPI, 11.434697855750
87, GPU[1].SA[5].CU[1], cu_inst_count, 648.000000000000
88, GPU[1].SA[5].CU[1], cu_CPI, 9.052469135802
89, GPU[1].SA[5].CU[1], simd_inst_count, 514.000000000000
90, GPU[1].SA[5].CU[1], simd_CPI, 11.412451361868
91, GPU[1].SA[5].CU[2], cu_inst_count, 648.000000000000
92, GPU[1].SA[5].CU[2], cu_CPI, 9.052469135802
93, GPU[1].SA[5].CU[2], simd_inst_count, 515.000000000000
94, GPU[1].SA[5].CU[2], simd_CPI, 11.390291262136
95, GPU[1].SA[5].CU[3], cu_inst_count, 648.000000000000
96, GPU[1].SA[5].CU[3], cu_CPI, 9.052469135802
97, GPU[1].SA[5].CU[3], simd_inst_count, 515.000000000000
98, GPU[1].SA[5].CU[3], simd_CPI, 11.390291262136
99, GPU[1].SA[6].CU[0], cu_inst_count, 648.000000000000
100, GPU[1].SA[6].CU[0], cu_CPI, 9.052469135802
101, GPU[1].SA[6].CU[0], simd_inst_count, 517.000000000000
102, GPU[1].SA[6].CU[0], simd_CPI, 11.346228239845
103, GPU[1].SA[6].CU[1], cu_inst_count, 648.000000000000
104, GPU[1].SA[6].CU[1], cu_CPI, 9.052469135802
105, GPU[1].SA[6].CU[1], simd_inst_count, 516.000000000000
106, GPU[1].SA[6].CU[1], simd_CPI, 11.368217054264
107, GPU[1].SA[6].CU[2], cu_inst_count, 648.000000000000
108, GPU[1].SA[6].CU[2], cu_CPI, 9.052469135802
109, GPU[1].SA[6].CU[2], simd_inst_count, 517.000000000000
110, GPU[1].SA[6].CU[2], simd_CPI, 11.346228239845
111, GPU[1].SA[6].CU[3], cu_inst_count, 648.000000000000
112, GPU[1].SA[6].CU[3], cu_CPI, 9.052469135802
113, GPU[1].SA[6].CU[3], simd_inst_count, 516.000000000000
114, GPU[1].SA[6].CU[3], simd_CPI, 11.368217054264
115, GPU[1].SA[7].CU[0], cu_inst_count, 648.000000000000
116, GPU[1].SA[7].CU[0], cu_CPI, 9.052469135802
117, GPU[1].SA[7].CU[0], simd_inst_count, 518.000000000000
118, GPU[1].SA[7].CU[0], simd_CPI, 11.324324324324
119, GPU[1].SA[7].CU[1], cu_inst_count, 648.000000000000
120, GPU[1].SA[7].CU[1], cu_CPI, 9.052469135802
121, GPU[1].SA[7].CU[1], simd_inst_count, 517.000000000000
122, GPU[1].SA[7].CU[1], simd_CPI, 11.346228239845
123, GPU[1].SA[7].CU[2], cu_inst_count, 648.000000000000
124, GPU[1].SA[7].CU[2], cu_CPI, 9.052469135802
125, GPU[1].SA[7].CU[2], simd_inst_count, 518.000000000000
126, GPU[1].SA[7].CU[2], simd_CPI, 11.324324324324
127, GPU[1].SA[7].CU[3], cu_inst_count, 648.000000000000
128, GPU[1].SA[7].CU[3], cu_CPI, 9.052469135802
129, GPU[1].SA[7].CU[3], simd_inst_count, 517.000000000000
130, GPU[1].SA[7].CU[3], simd_CPI, 11.346228239845
131, GPU[1].SA[8].CU[0], cu_inst_count, 648.000000000000
132, GPU[1].SA[8].CU[0], cu_CPI, 9.052469135802
133, GPU[1].SA[8].CU[0], simd_inst_count, 518.000000000000
134, GPU[1].SA[8].CU[0], simd_CPI, 11.324324324324
135, GPU[1].SA[8].CU[1], cu_inst_count, 648.000000000000
136, GPU[1].SA[8].CU[1], cu_CPI, 9.052469135802
137, GPU[1].SA[8].CU[1], simd_inst_count, 518.000000000000
138, GPU[1].SA[8].CU[1], simd_CPI, 11.324324324324
139, GPU[1].SA[8].CU[2], cu_inst_count, 648.000000000000
140, GPU[1].SA[8].CU[2], cu_CPI, 9.052469135802
141, GPU[1].SA[8].CU[2], simd_inst_count, 517.000000000000
142, GPU[1].SA[8].CU[2], simd_CPI, 11.346228239845
143, GPU[1].SA[8].CU[3], cu_inst_count, 648.000000000000
144, GPU[1].SA[8].CU[3], cu_CPI, 9.052469135802
145, GPU[1].SA[8].CU[3], simd_inst_count, 518.000000000000
146, GPU[1].SA[8].CU[3], simd_CPI, 11.324324324324
147, GPU[1].SA[9].CU[0], cu_inst_count, 648.000000000000
148, GPU[1].SA[9].CU[0], cu_CPI, 9.052469135802
149, GPU[1].SA[9].CU[0], simd_inst_count, 517.000000000000
150, GPU[1].SA[9].CU[0], simd_CPI, 11.346228239845
151, GPU[1].SA[9].CU[1], cu_inst_count, 648.000000000000
152, GPU[1].SA[9].CU[1], cu_CPI, 9.052469135802
153, GPU[1].SA[9].CU[1], simd_inst_count, 518.000000000000
154, GPU[1].SA[9].CU[1], simd_CPI, 11.324324324324
155, GPU[1].SA[9].CU[2], cu_inst_count, 648.000000000000
156, GPU[1].SA[9].CU[2], cu_CPI, 9.052469135802
157, GPU[1].SA[9].CU[2], simd_inst_count, 515.000000000000
158, GPU[1].SA[9].CU[2], simd_CPI, 11.390291262136
159, GPU[1].SA[9].CU[3], cu_inst_count, 648.000000000000
160, GPU[1].SA[9].CU[3], cu_CPI, 9.052469135802
161, GPU[1].SA[9].CU[3], simd_inst_count, 516.000000000000
162, GPU[1].SA[9].CU[3], simd_CPI, 11.368217054264
163, GPU[1].SA[10].CU[0], cu_inst_count, 648.000000000000
164, GPU[1].SA[10].CU[0], cu_CPI, 9.052469135802
165, GPU[1].SA[10].CU[0], simd_inst_count, 517.000000000000
166, GPU[1].SA[10].CU[0], simd_CPI, 11.346228239845
167, GPU[1].SA[10].CU[1], cu_inst_count, 648.000000000000
168, GPU[1].SA[10].CU[1], cu_CPI, 9.052469135802
169, GPU[1].SA[10].CU[1], simd_inst_count, 518.000000000000
170, GPU[1].SA[10].CU[1], simd_CPI, 11.324324324324
171, GPU[1].SA[10].CU[2], cu_inst_count, 432.000000000000
172, GPU[1].SA[10].CU[2], cu_CPI, 13.578703703704
173, GPU[1].SA[10].CU[2], simd_inst_count, 342.000000000000
174, GPU[1].SA[10].CU[2], simd_CPI, 17.152046783626
175, GPU[1].SA[10].CU[3], cu_inst_count, 432.000000000000
176, GPU[1].SA[10].CU[3], cu_CPI, 13.578703703704
177, GPU[1].SA[10].CU[3], simd_inst_count, 343.000000000000
178, GPU[1].SA[10].CU[3], simd_CPI, 17.102040816327
179, GPU[1].SA[11].CU[0], cu_inst_count, 432.000000000000
180, GPU[1].SA[11].CU[0], cu_CPI, 13.578703703704
181, GPU[1].SA[11].CU[0], simd_inst_count, 342.000000000000
182, GPU[1].SA[11].CU[0], simd_CPI, 17.152046783626
183, GPU[1].SA[11].CU[1], cu_inst_count, 432.000000000000
184, GPU[1].SA[11].CU[1], cu_CPI, 13.578703703704
185, GPU[1].SA[11].CU[1], simd_inst_count, 343.000000000000
186, GPU[1].SA[11].CU[1], simd_CPI, 17.102040816327
187, GPU[1].SA[11].CU[2], cu_inst_count, 432.000000000000
188, GPU[1].SA[11].CU[2], cu_CPI, 13.578703703704
189, GPU[1].SA[11].CU[2], simd_inst_count, 343.000000000000
190, GPU[1].SA[11].CU[2], simd_CPI, 17.102040816327
191, GPU[1].SA[11].CU[3], cu_inst_count, 432.000000000000
192, GPU[1].SA[11].CU[3], cu_CPI, 13.578703703704
193, GPU[1].SA[11].CU[3], simd_inst_count, 342.000000000000
194, GPU[1].SA[11].CU[3], simd_CPI, 17.152046783626
195, GPU[1].SA[12].CU[0], cu_inst_count, 432.000000000000
196, GPU[1].SA[12].CU[0], cu_CPI, 13.578703703704
197, GPU[1].SA[12].CU[0], simd_inst_count, 343.000000000000
198, GPU[1].SA[12].CU[0], simd_CPI, 17.102040816327
199, GPU[1].SA[12].CU[1], cu_inst_count, 432.000000000000
200, GPU[1].SA[12].CU[1], cu_CPI, 13.578703703704
201, GPU[1].SA[12].CU[1], simd_inst_count, 342.000000000000
202, GPU[1].SA[12].CU[1], simd_CPI, 17.152046783626
203, GPU[1].SA[12].CU[2], cu_inst_count, 432.000000000000
204, GPU[1].SA[12].CU[2], cu_CPI, 13.578703703704
205, GPU[1].SA[12].CU[2], simd_inst_count, 343.000000000000
206, GPU[1].SA[12].CU[2], simd_CPI, 17.102040816327
207, GPU[1].SA[12].CU[3], cu_inst_count, 432.000000000000
208, GPU[1].SA[12].CU[3], cu_CPI, 13.578703703704
209, GPU[1].SA[12].CU[3], simd_inst_count, 342.000000000000
210, GPU[1].SA[12].CU[3], simd_CPI, 17.152046783626
211, GPU[1].SA[13].CU[0], cu_inst_count, 432.000000000000
212, GPU[1].SA[13].CU[0], cu_CPI, 13.578703703704
213, GPU[1].SA[13].CU[0], simd_inst_count, 343.000000000000
214, GPU[1].SA[13].CU[0], simd_CPI, 17.102040816327
215, GPU[1].SA[13].CU[1], cu_inst_count, 432.000000000000
216, GPU[1].SA[13].CU[1], cu_CPI, 13.578703703704
217, GPU[1].SA[13].CU[1], simd_inst_count, 342.000000000000
218, GPU[1].SA[13].CU[1], simd_CPI, 17.152046783626
219, GPU[1].SA[13].CU[2], cu_inst_count, 432.000000000000
220, GPU[1].SA[13].CU[2], cu_CPI, 13.578703703704
221, GPU[1].SA[13].CU[2], simd_inst_count, 343.000000000000
222, GPU[1].SA[13].CU[2], simd_CPI, 17.102040816327
223, GPU[1].SA[13].CU[3], cu_inst_count, 432.000000000000
224, GPU[1].SA[13].CU[3], cu_CPI, 13.578703703704
225, GPU[1].SA[13].CU[3], simd_inst_count, 342.000000000000
226, GPU[1].SA[13].CU[3], simd_CPI, 17.152046783626
227, GPU[1].SA[14].CU[0], cu_inst_count, 432.000000000000
228, GPU[1].SA[14].CU[0], cu_CPI, 13.578703703704
229, GPU[1].SA[14].CU[0], simd_inst_count, 343.000000000000
230, GPU[1].SA[14].CU[0], simd_CPI, 17.102040816327
231, GPU[1].SA[14].CU[1], cu_inst_count, 432.000000000000
232, GPU[1].SA[14].CU[1], cu_CPI, 13.578703703704
233, GPU[1].SA[14].CU[1], simd_inst_count, 342.000000000000
234, GPU[1].SA[14].CU[1], simd_CPI, 17.152046783626
235, GPU[1].SA[14].CU[2], cu_inst_count, 432.000000000000
236, GPU[1].SA[14].CU[2], cu_CPI, 13.578703703704
237, GPU[1].SA[14].CU[2], simd_inst_count, 343.000000000000
238, GPU[1].SA[14].CU[2], simd_CPI, 17.102040816327
239, GPU[1].SA[14].CU[3], cu_inst_count, 432.000000000000
240, GPU[1].SA[14].CU[3], cu_CPI, 13.578703703704
241, GPU[1].SA[14].CU[3], simd_inst_count, 343.000000000000
242, GPU[1].SA[14].CU[3], simd_CPI, 17.102040816327
243, GPU[1].SA[15].CU[0], cu_inst_count, 432.000000000000
244, GPU[1].SA[15].CU[0], cu_CPI, 13.578703703704
245, GPU[1].SA[15].CU[0], simd_inst_count, 342.000000000000
246, GPU[1].SA[15].CU[0], simd_CPI, 17.152046783626
247, GPU[1].SA[15].CU[1], cu_inst_count, 432.000000000000
248, GPU[1].SA[15].CU[1], cu_CPI, 13.578703703704
249, GPU[1].SA[15].CU[1], simd_inst_count, 343.000000000000
250, GPU[1].SA[15].CU[1], simd_CPI, 17.102040816327
251, GPU[1].SA[15].CU[2], cu_inst_count, 432.000000000000
252, GPU[1].SA[15].CU[2], cu_CPI, 13.578703703704
253, GPU[1].SA[15].CU[2], simd_inst_count, 342.000000000000
254, GPU[1].SA[15].CU[2], simd_CPI, 17.152046783626
255, GPU[1].SA[15].CU[3], cu_inst_count, 432.000000000000
256, GPU[1].SA[15].CU[3], cu_CPI, 13.578703703704
257, GPU[1].SA[15].CU[3], simd_inst_count, 343.000000000000
258, GPU[1].SA[15].CU[3], simd_CPI, 17.102040816327
259, GPU[1].SA[0].CU[0], CPIStack.Branch, 0.009259259259
260, GPU[1].SA[0].CU[0], CPIStack.Fetch, 1.361111111111
261, GPU[1].SA[0].CU[0], CPIStack.Idle, 0.001543209877
262, GPU[1].SA[0].CU[0], CPIStack.ScalarInst, 0.132716049383
263, GPU[1].SA[0].CU[0], CPIStack.ScalarMem, 1.271604938272
264, GPU[1].SA[0].CU[0], CPIStack.ScalarMemInst, 0.006172839506
265, GPU[1].SA[0].CU[0], CPIStack.Special, 0.000000000000
266, GPU[1].SA[0].CU[0], CPIStack.VALU, 1.422839506173
267, GPU[1].SA[0].CU[0], CPIStack.VMem, 3.587962962963
268, GPU[1].SA[0].CU[0], CPIStack.VMemInst, 0.160493827160
269, GPU[1].SA[0].CU[0], CPIStack.total, 8.595679012346
270, GPU[1].SA[0].CU[0], SIMDCPIStack.Branch, 0.011627906977
271, GPU[1].SA[0].CU[0], SIMDCPIStack.Fetch, 1.709302325581
272, GPU[1].SA[0].CU[0], SIMDCPIStack.Idle, 0.001937984496
273, GPU[1].SA[0].CU[0], SIMDCPIStack.ScalarInst, 0.166666666667
274, GPU[1].SA[0].CU[0], SIMDCPIStack.ScalarMem, 1.596899224806
275, GPU[1].SA[0].CU[0], SIMDCPIStack.ScalarMemInst, 0.007751937984
276, GPU[1].SA[0].CU[0], SIMDCPIStack.Special, 0.000000000000
277, GPU[1].SA[0].CU[0], SIMDCPIStack.VALU, 1.786821705426
278, GPU[1].SA[0].CU[0], SIMDCPIStack.VMem, 4.505813953488
279, GPU[1].SA[0].CU[0], SIMDCPIStack.VMemInst, 0.201550387597
280, GPU[1].SA[0].CU[0], SIMDCPIStack.total, 10.794573643411
281, GPU[1].SA[0].CU[1], CPIStack.Branch, 0.009259259259
282, GPU[1].SA[0].CU[1], CPIStack.Fetch, 1.353395061728
283, GPU[1].SA[0].CU[1], CPIStack.Idle, 0.001543209877
284, GPU[1].SA[0].CU[1], CPIStack.ScalarInst, 0.132716049383
285, GPU[1].SA[0].CU[1], CPIStack.ScalarMem, 1.271604938272
286, GPU[1].SA[0].CU[1], CPIStack.ScalarMemInst, 0.006172839506
287, GPU[1].SA[0].CU[1], CPIStack.Special, 0.000000000000
288, GPU[1].SA[0].CU[1], CPIStack.VALU, 1.422839506173
289, GPU[1].SA[0].CU[1], CPIStack.VMem, 3.518518518519
290, GPU[1].SA[0].CU[1], CPIStack.VMemInst, 0.160493827160
291, GPU[1].SA[0].CU[1], CPIStack.total, 8.587962962963
292, GPU[1].SA[0].CU[1], SIMDCPIStack.Branch, 0.011627906977
293, GPU[1].SA[0].CU[1], SIMDCPIStack.Fetch, 1.699612403101
294, GPU[1].SA[0].CU[1], SIMDCPIStack.Idle, 0.001937984496
295, GPU[1].SA[0].CU[1], SIMDCPIStack.ScalarInst, 0.166666666667
296, GPU[1].SA[0].CU[1], SIMDCPIStack.ScalarMem, 1.596899224806
297, GPU[1].SA[0].CU[1], SIMDCPIStack.ScalarMemInst, 0.007751937984
298, GPU[1].SA[0].CU[1], SIMDCPIStack.Special, 0.000000000000
299, GPU[1].SA[0].CU[1], SIMDCPIStack.VALU, 1.786821705426
300, GPU[1].SA[0].CU[1], SIMDCPIStack.VMem, 4.418604651163
301, GPU[1].SA[0].CU[1], SIMDCPIStack.VMemInst, 0.201550387597
302, GPU[1].SA[0].CU[1], SIMDCPIStack.total, 10.784883720930
303, GPU[1].SA[0].CU[2], CPIStack.Branch, 0.009259259259
304, GPU[1].SA[0].CU[2], CPIStack.Fetch, 1.345679012346
305, GPU[1].SA[0].CU[2], CPIStack.Idle, 0.001543209877
306, GPU[1].SA[0].CU[2], CPIStack.ScalarInst, 0.132716049383
307, GPU[1].SA[0].CU[2], CPIStack.ScalarMem, 1.271604938272
308, GPU[1].SA[0].CU[2], CPIStack.ScalarMemInst, 0.006172839506
309, GPU[1].SA[0].CU[2], CPIStack.Special, 0.000000000000
310, GPU[1].SA[0].CU[2], CPIStack.VALU, 1.422839506173
311, GPU[1].SA[0].CU[2], CPIStack.VMem, 3.592592592593
312, GPU[1].SA[0].CU[2], CPIStack.VMemInst, 0.160493827160
313, GPU[1].SA[0].CU[2], CPIStack.total, 8.580246913580
314, GPU[1].SA[0].CU[2], SIMDCPIStack.Branch, 0.011627906977
315, GPU[1].SA[0].CU[2], SIMDCPIStack.Fetch, 1.689922480620
316, GPU[1].SA[0].CU[2], SIMDCPIStack.Idle, 0.001937984496
317, GPU[1].SA[0].CU[2], SIMDCPIStack.ScalarInst, 0.166666666667
318, GPU[1].SA[0].CU[2], SIMDCPIStack.ScalarMem, 1.596899224806
319, GPU[1].SA[0].CU[2], SIMDCPIStack.ScalarMemInst, 0.007751937984
320, GPU[1].SA[0].CU[2], SIMDCPIStack.Special, 0.000000000000
321, GPU[1].SA[0].CU[2], SIMDCPIStack.VALU, 1.786821705426
322, GPU[1].SA[0].CU[2], SIMDCPIStack.VMem, 4.511627906977
323, GPU[1].SA[0].CU[2], SIMDCPIStack.VMemInst, 0.201550387597
324, GPU[1].SA[0].CU[2], SIMDCPIStack.total, 10.775193798450
325, GPU[1].SA[0].CU[3], CPIStack.Branch, 0.009259259259
326, GPU[1].SA[0].CU[3], CPIStack.Fetch, 1.337962962963
327, GPU[1].SA[0].CU[3], CPIStack.Idle, 0.001543209877
328, GPU[1].SA[0].CU[3], CPIStack.ScalarInst, 0.132716049383
329, GPU[1].SA[0].CU[3], CPIStack.ScalarMem, 1.271604938272
330, GPU[1].SA[0].CU[3], CPIStack.ScalarMemInst, 0.006172839506
331, GPU[1].SA[0].CU[3], CPIStack.Special, 0.000000000000
332, GPU[1].SA[0].CU[3], CPIStack.VALU, 1.422839506173
333, GPU[1].SA[0].CU[3], CPIStack.VMem, 3.592592592593
334, GPU[1].SA[0].CU[3], CPIStack.VMemInst, 0.160493827160
335, GPU[1].SA[0].CU[3], CPIStack.total, 8.572530864198
336, GPU[1].SA[0].CU[3], SIMDCPIStack.Branch, 0.011627906977
337, GPU[1].SA[0].CU[3], SIMDCPIStack.Fetch, 1.680232558140
338, GPU[1].SA[0].CU[3], SIMDCPIStack.Idle, 0.001937984496
339, GPU[1].SA[0].CU[3], SIMDCPIStack.ScalarInst, 0.166666666667
340, GPU[1].SA[0].CU[3], SIMDCPIStack.ScalarMem, 1.596899224806
341, GPU[1].SA[0].CU[3], SIMDCPIStack.ScalarMemInst, 0.007751937984
342, GPU[1].SA[0].CU[3], SIMDCPIStack.Special, 0.000000000000
343, GPU[1].SA[0].CU[3], SIMDCPIStack.VALU, 1.786821705426
344, GPU[1].SA[0].CU[3], SIMDCPIStack.VMem, 4.511627906977
345, GPU[1].SA[0].CU[3], SIMDCPIStack.VMemInst, 0.201550387597
346, GPU[1].SA[0].CU[3], SIMDCPIStack.total, 10.765503875969
347, GPU[1].SA[1].CU[0], CPIStack.Branch, 0.009259259259
348, GPU[1].SA[1].CU[0], CPIStack.Fetch, 1.330246913580
349, GPU[1].SA[1].CU[0], CPIStack.Idle, 0.001543209877
350, GPU[1].SA[1].CU[0], CPIStack.ScalarInst, 0.132716049383
351, GPU[1].SA[1].CU[0], CPIStack.ScalarMem, 1.271604938272
352, GPU[1].SA[1].CU[0], CPIStack.ScalarMemInst, 0.006172839506
353, GPU[1].SA[1].CU[0], CPIStack.Special, 0.000000000000
354, GPU[1].SA[1].CU[0], CPIStack.VALU, 1.422839506173
355, GPU[1].SA[1].CU[0], CPIStack.VMem, 3.594135802469
356, GPU[1].SA[1].CU[0], CPIStack.VMemInst, 0.160493827160
357, GPU[1].SA[1].CU[0], CPIStack.total, 8.564814814815
358, GPU[1].SA[1].CU[0], SIMDCPIStack.Branch, 0.011627906977
359, GPU[1].SA[1].CU[0], SIMDCPIStack.Fetch, 1.670542635659
360, GPU[1].SA[1].CU[0], SIMDCPIStack.Idle, 0.001937984496
361, GPU[1].SA[1].CU[0], SIMDCPIStack.ScalarInst, 0.166666666667
362, GPU[1].SA[1].CU[0], SIMDCPIStack.ScalarMem, 1.596899224806
363, GPU[1].SA[1].CU[0], SIMDCPIStack.ScalarMemInst, 0.007751937984
364, GPU[1].SA[1].CU[0], SIMDCPIStack.Special, 0.000000000000
365, GPU[1].SA[1].CU[0], SIMDCPIStack.VALU, 1.786821705426
366, GPU[1].SA[1].CU[0], SIMDCPIStack.VMem, 4.513565891473
367, GPU[1].SA[1].CU[0], SIMDCPIStack.VMemInst, 0.201550387597
368, GPU[1].SA[1].CU[0], SIMDCPIStack.total, 10.755813953488
369, GPU[1].SA[1].CU[1], CPIStack.Branch, 0.009259259259
370, GPU[1].SA[1].CU[1], CPIStack.Fetch, 1.322530864198
371, GPU[1].SA[1].CU[1], CPIStack.Idle, 0.001543209877
372, GPU[1].SA[1].CU[1], CPIStack.ScalarInst, 0.132716049383
373, GPU[1].SA[1].CU[1], CPIStack.ScalarMem, 1.271604938272
374, GPU[1].SA[1].CU[1], CPIStack.ScalarMemInst, 0.006172839506
375, GPU[1].SA[1].CU[1], CPIStack.Special, 0.000000000000
376, GPU[1].SA[1].CU[1], CPIStack.VALU, 1.422839506173
377, GPU[1].SA[1].CU[1], CPIStack.VMem, 3.518518518519
378, GPU[1].SA[1].CU[1], CPIStack.VMemInst, 0.160493827160
379, GPU[1].SA[1].CU[1], CPIStack.total, 8.557098765432
380, GPU[1].SA[1].CU[1], SIMDCPIStack.Branch, 0.011627906977
381, GPU[1].SA[1].CU[1], SIMDCPIStack.Fetch, 1.660852713178
382, GPU[1].SA[1].CU[1], SIMDCPIStack.Idle, 0.001937984496
383, GPU[1].SA[1].CU[1], SIMDCPIStack.ScalarInst, 0.166666666667
384, GPU[1].SA[1].CU[1], SIMDCPIStack.ScalarMem, 1.596899224806
385, GPU[1].SA[1].CU[1], SIMDCPIStack.ScalarMemInst, 0.007751937984
386, GPU[1].SA[1].CU[1], SIMDCPIStack.Special, 0.000000000000
387, GPU[1].SA[1].CU[1], SIMDCPIStack.VALU, 1.786821705426
388, GPU[1].SA[1].CU[1], SIMDCPIStack.VMem, 4.418604651163
389, GPU[1].SA[1].CU[1], SIMDCPIStack.VMemInst, 0.201550387597
390, GPU[1].SA[1].CU[1], SIMDCPIStack.total, 10.746124031008
391, GPU[1].SA[1].CU[2], CPIStack.Branch, 0.009259259259
392, GPU[1].SA[1].CU[2], CPIStack.Fetch, 1.314814814815
393, GPU[1].SA[1].CU[2], CPIStack.Idle, 0.001543209877
394, GPU[1].SA[1].CU[2], CPIStack.ScalarInst, 0.132716049383
395, GPU[1].SA[1].CU[2], CPIStack.ScalarMem, 1.271604938272
